Frequency(Hz) Real_refrac Imag_refrac Real_diel Imag_diel Real_cond AmplitudeSample AmplitudeRef PhaseSample PhaseRef
302734375000.00   3.45887446   2.11500000    7.49058752   14.63103896 246.41407014   0.00000015   0.00001495  45.98918588   41.43227623
307617187500.00   3.43722944   2.08500000    7.46732120   14.33324675 245.29221950   0.00000016   0.00001521  46.71476661   42.12240848
312500000000.00   3.41558442   2.06000000    7.42261690   14.07220779 244.64754344   0.00000016   0.00001547  47.44081624   42.81272050
317382812500.00   3.38961039   2.03500000    7.34823359   13.79571429 243.58817071   0.00000016   0.00001574  48.16761489   43.50321469
322265625000.00   3.37229437   2.00500000    7.35234433   13.52290043 242.44455334   0.00000016   0.00001600  48.89539476   44.19389241
327148437500.00   3.35064935   1.98000000    7.30645107   13.26857143 241.48914582   0.00000016   0.00001626  49.62433694   44.88475393
332031250000.00   3.33333333   1.95000000    7.30861111   13.00000000 240.13248267   0.00000017   0.00001653  50.35457178   45.57579859
336914062500.00   3.31601732   1.92000000    7.30957084   12.73350649 238.66885564   0.00000017   0.00001679  51.08618225   46.26702482
341796875000.00   3.29870130   1.89500000    7.29040526   12.50207792 237.72720667   0.00000018   0.00001705  51.81920950   46.95843022
346679687500.00   3.28138528   1.87000000    7.27058936   12.27238095 236.69322257   0.00000018   0.00001732  52.55365974   47.65001170
351562500000.00   3.29004329   1.81000000    7.54828485   11.90995671 232.93852723   0.00000018   0.00001758  53.28951166   48.34176558
356445312500.00   3.27272727   1.79500000    7.48871880   11.74909091 232.98382460   0.00000019   0.00001784  54.02672391   49.03368769
361328125000.00   3.26406926   1.76000000    7.55654816   11.48952381 230.95767297   0.00000019   0.00001810  54.76524197   49.72577347
366210937500.00   3.24675325   1.74000000    7.51380665   11.29870130 230.19105151   0.00000020   0.00001837  55.50500433   50.41801816
371093750000.00   3.23809524   1.71000000    7.56116077   11.07428571 228.62723405   0.00000020   0.00001863  56.24594775   51.11041681
375976562500.00   3.22510823   1.68500000    7.56209806   10.86861472 227.33356622   0.00000021   0.00001889  56.98801146   51.80296449
380859375000.00   3.21645022   1.66000000    7.58995199   10.67861472 226.26019975   0.00000021   0.00001915  57.73114048   52.49565630
385742187500.00   3.20779221   1.63500000    7.61670585   10.48948052 225.10218883   0.00000022   0.00001941  58.47528787   53.18848753
390625000000.00   3.19913420   1.61000000    7.64235962   10.30121212 223.86023902   0.00000023   0.00001967  59.22041623   53.88145371
395507812500.00   3.19047619   1.58500000    7.66691332   10.11380952 222.53505589   0.00000023   0.00001992  59.96649839   54.57455067
400390625000.00   3.18181818   1.56500000    7.67474194    9.95909091 221.83608649   0.00000024   0.00002018  60.71351732   55.26777464
405273437500.00   3.17316017   1.54000000    7.69734548    9.77333333 220.35324454   0.00000024   0.00002044  61.46146560   55.96112224
410156250000.00   3.16450216   1.52000000    7.70367395    9.62008658 219.51131563   0.00000025   0.00002070  62.21034429   56.65459057
415039062500.00   3.16017316   1.49500000    7.75166940    9.44891775 218.17231515   0.00000026   0.00002096  62.96016148   57.34817718
419921875000.00   3.15151515   1.47500000    7.75642275    9.29696970 217.18934351   0.00000026   0.00002121  63.71093057   58.04188010
424804687500.00   3.14718615   1.45500000    7.78775565    9.15831169 216.43790349   0.00000027   0.00002147  64.46266837   58.73569784
429687500000.00   3.14285714   1.43500000    7.81832602    9.02000000 215.61941114   0.00000028   0.00002173  65.21539318   59.42962936
434570312500.00   3.13852814   1.41500000    7.84813388    8.88203463 214.73414868   0.00000028   0.00002199  65.96912292   60.12367404
439453125000.00   3.12987013   1.39500000    7.85006203    8.73233766 213.48711879   0.00000029   0.00002225  66.72387337   60.81783169
444335937500.00   3.12987013   1.38000000    7.89168703    8.63844156 213.53813125   0.00000030   0.00002251  67.47965660   61.51210241
449218750000.00   3.12987013   1.36000000    7.94648703    8.51324675 212.75594029   0.00000031   0.00002277  68.23647969   62.20648666
454101562500.00   3.12554113   1.34000000    7.97340733    8.37645022 211.61264043   0.00000032   0.00002303  68.99434367   62.90098509
458984375000.00   3.12554113   1.32000000    8.02660733    8.25142857 210.69568628   0.00000032   0.00002329  69.75324275   63.59559858
463867187500.00   3.12121212   1.30500000    8.03894011    8.14636364 210.22581431   0.00000033   0.00002355  70.51316390   64.29032810
468750000000.00   3.12121212   1.29000000    8.07786511    8.05272727 209.99689328   0.00000034   0.00002381  71.27408657   64.98517473
473632812500.00   3.11688312   1.27500000    8.08933536    7.94805195 209.42623114   0.00000035   0.00002407  72.03598272   65.68013953
478515625000.00   3.11688312   1.26000000    8.12736036    7.85454545 209.09602605   0.00000035   0.00002434  72.79881702   66.37522353
483398437500.00   3.11688312   1.24500000    8.16493536    7.76103896 208.71502017   0.00000036   0.00002460  73.56254721   67.07042766
488281250000.00   3.11688312   1.23000000    8.20206036    7.66753247 208.28321350   0.00000037   0.00002487  74.32712456   67.76575271
493164062500.00   3.11688312   1.21500000    8.23873536    7.57402597 207.80060606   0.00000038   0.00002513  75.09249443   68.46119931
498046875000.00   3.12121212   1.19000000    8.32586511    7.42848485 205.82544336   0.00000038   0.00002540  75.85859690   69.15676787
502929687500.00   3.11688312   1.19000000    8.29886036    7.41818182 207.55506894   0.00000039   0.00002567  76.62536737   69.85245858
507812500000.00   3.12121212   1.16500000    8.38474011    7.27242424 205.45238687   0.00000040   0.00002594  77.39273726   70.54827137
512695312500.00   3.12121212   1.15500000    8.40794011    7.21000000 205.64739367   0.00000041   0.00002620  78.16063462   71.24420592
