Frequency(Hz) Real_refrac Imag_refrac Real_diel Imag_diel Real_cond AmplitudeSample AmplitudeRef PhaseSample PhaseRef
517578125000.00   3.18614719   1.25000000    8.58903389    7.96536797 229.35613122   0.00000043   0.00004098  78.60763339   71.41940457
522460937500.00   3.18181818   1.24000000    8.58636694    7.89090909 229.35566084   0.00000043   0.00004140  79.33172235   72.08369919
527343750000.00   3.17748918   1.22500000    8.59581247    7.78484848 228.38762369   0.00000044   0.00004181  80.05576013   72.74806461
532226562500.00   3.17748918   1.21500000    8.62021247    7.72129870 228.62067228   0.00000044   0.00004223  80.77976765   73.41250011
537109375000.00   3.17316017   1.20000000    8.62894548    7.61558442 227.55928868   0.00000045   0.00004264  81.50376630   74.07700493
541992187500.00   3.16883117   1.19000000    8.62539098    7.54181818 227.40378184   0.00000046   0.00004305  82.22777782   74.74157831
546875000000.00   3.16450216   1.18000000    8.62167395    7.46822511 227.21346705   0.00000046   0.00004346  82.95182409   75.40621947
551757812500.00   3.16017316   1.17000000    8.61779440    7.39480519 226.98848543   0.00000047   0.00004386  83.67592703   76.07092762
556640625000.00   3.16017316   1.15500000    8.65266940    7.30000000 226.06137113   0.00000048   0.00004427  84.40010841   76.73570194
561523437500.00   3.15584416   1.14500000    8.64832734    7.22688312 225.76027065   0.00000049   0.00004467  85.12438971   77.40054164
566406250000.00   3.15151515   1.13500000    8.64382275    7.15393939 225.42490316   0.00000049   0.00004507  85.84879197   78.06544590
571289062500.00   3.14718615   1.12500000    8.63915565    7.08116883 225.05540977   0.00000050   0.00004547  86.57333566   78.73041390
576171875000.00   3.14285714   1.11500000    8.63432602    7.00857143 224.65193161   0.00000051   0.00004586  87.29804050   79.39544484
581054687500.00   3.14285714   1.10500000    8.65652602    6.94571429 224.52387130   0.00000052   0.00004626  88.02292541   80.06053792
585937500000.00   3.13852814   1.09500000    8.65133388    6.87337662 224.05262347   0.00000053   0.00004665  88.74800832   80.72569233
590820312500.00   3.13852814   1.08000000    8.68395888    6.77922078 222.82493786   0.00000054   0.00004703  89.47330615   81.39090731
595703125000.00   3.13419913   1.07500000    8.66757921    6.73852814 223.31789362   0.00000055   0.00004742  90.19883467   82.05618207
600585937500.00   3.13419913   1.06000000    8.69960421    6.64450216 222.00676302   0.00000056   0.00004780  90.92460847   82.72151586
605468750000.00   3.12987013   1.05500000    8.68306203    6.60402597 222.44830650   0.00000057   0.00004818  91.65064089   83.38690796
610351562500.00   3.13419913   1.02500000    8.77257921    6.42510823 218.16702340   0.00000058   0.00004856  92.37694401   84.05235765
615234375000.00   3.12987013   1.02000000    8.75568703    6.38493506 218.53735171   0.00000059   0.00004893  93.10352858   84.71786423
620117187500.00   3.12987013   1.00500000    8.78606203    6.29103896 217.03248433   0.00000060   0.00004930  93.83040408   85.38342705
625000000000.00   3.12554113   0.99500000    8.77898233    6.21982684 216.26533369   0.00000061   0.00004967  94.55757866   86.04904545
629882812500.00   3.12554113   0.98500000    8.79878233    6.15731602 215.76440504   0.00000062   0.00005003  95.28505922   86.71471884
634765625000.00   3.12121212   0.97500000    8.79134011    6.08636364 214.93141330   0.00000063   0.00005039  96.01285140   87.38044663
639648437500.00   3.12121212   0.96500000    8.81074011    6.02393939 214.36335000   0.00000064   0.00005075  96.74095963   88.04622827
644531250000.00   3.11688312   0.95500000    8.80293536    5.95324675 213.46489345   0.00000065   0.00005111  97.46938718   88.71206324
649414062500.00   3.11688312   0.95000000    8.81246036    5.92207792 213.95596769   0.00000066   0.00005146  98.19813622   89.37795106
654296875000.00   3.11255411   0.94000000    8.80439310    5.85160173 212.99931367   0.00000068   0.00005181  98.92720785   90.04389128
659179687500.00   3.11255411   0.93000000    8.82309310    5.78935065 212.30600057   0.00000069   0.00005215  99.65660222   90.70988349
664062500000.00   3.11255411   0.92000000    8.84159310    5.72709957 211.57886731   0.00000070   0.00005249 100.38631854   91.37592730
668945312500.00   3.10822511   0.91500000    8.82383832    5.68805195 211.68143316   0.00000071   0.00005283 101.11635517   92.04202237
673828125000.00   3.10822511   0.90500000    8.84203832    5.62588745 210.89620826   0.00000072   0.00005317 101.84670971   92.70816839
